date,zone,egg_color,egg_size,retail_price_clp_per_dozen
2014-01-31,Región Metropolitana de Santiago,blanco,L,1517.5
2014-01-31,Región del Biobío,blanco,L,1498.55
2014-01-31,Región del Maule,blanco,L,1530.0500000000002
2014-02-28,Región Metropolitana de Santiago,blanco,L,1535.655
2014-02-28,Región del Biobío,blanco,L,1522.6100000000001
2014-02-28,Región del Maule,blanco,L,1546.2649999999999
2014-03-31,Región Metropolitana de Santiago,blanco,L,1536.895
2014-03-31,Región del Biobío,blanco,L,1549.9050000000002
2014-03-31,Región del Maule,blanco,L,1560.875
2014-04-30,Región Metropolitana de Santiago,blanco,L,1538.4
2014-04-30,Región del Biobío,blanco,L,1536.5
2014-04-30,Región del Maule,blanco,L,1566.145
2014-05-31,Región Metropolitana de Santiago,blanco,L,1541.91
2014-05-31,Región Metropolitana de Santiago,color,L,1590.0
2014-05-31,Región del Biobío,blanco,L,1554.3
2014-05-31,Región del Biobío,color,L,1731.25
2014-05-31,Región del Maule,blanco,L,1561.52
2014-06-30,Región Metropolitana de Santiago,blanco,L,1570.065
2014-06-30,Región Metropolitana de Santiago,color,L,1654.035
2014-06-30,Región de Coquimbo,blanco,L,1608.835
2014-06-30,Región de Coquimbo,color,L,1730.135
2014-06-30,Región del Biobío,blanco,L,1581.44
2014-06-30,Región del Biobío,color,L,1677.87
2014-06-30,Región del Maule,blanco,L,1560.27
2014-06-30,Región del Maule,color,L,1685.665
2014-07-31,Región Metropolitana de Santiago,blanco,L,1615.87
2014-07-31,Región Metropolitana de Santiago,color,L,1711.1
2014-07-31,Región de Coquimbo,blanco,L,1769.0
2014-07-31,Región de Coquimbo,color,L,1761.75
2014-07-31,Región de Valparaíso,blanco,L,1631.3000000000002
2014-07-31,Región de Valparaíso,color,L,1749.755
2014-07-31,Región del Biobío,blanco,L,1627.86
2014-07-31,Región del Biobío,color,L,1751.91
2014-07-31,Región del Maule,blanco,L,1642.44
2014-07-31,Región del Maule,color,L,1734.78
2014-08-31,Región Metropolitana de Santiago,blanco,L,1635.1
2014-08-31,Región Metropolitana de Santiago,color,L,1710.04
2014-08-31,Región de Coquimbo,blanco,L,1756.225
2014-08-31,Región de Coquimbo,color,L,1767.79
2014-08-31,Región de La Araucanía,blanco,L,1675.32
2014-08-31,Región de La Araucanía,color,L,1778.69
2014-08-31,Región de Los Lagos,blanco,L,1671.045
2014-08-31,Región de Los Lagos,color,L,1779.68
2014-08-31,Región de Valparaíso,blanco,L,1657.3899999999999
2014-08-31,Región de Valparaíso,color,L,1753.5500000000002
2014-08-31,Región del Biobío,blanco,L,1681.53
2014-08-31,Región del Biobío,color,L,1776.45
2014-08-31,Región del Maule,blanco,L,1675.085
2014-08-31,Región del Maule,color,L,1759.625
2014-09-30,Región Metropolitana de Santiago,blanco,L,1608.5149999999999
2014-09-30,Región Metropolitana de Santiago,color,L,1706.56
2014-09-30,Región de Coquimbo,blanco,L,1754.97
2014-09-30,Región de Coquimbo,color,L,1779.21
2014-09-30,Región de La Araucanía,blanco,L,1695.76
2014-09-30,Región de La Araucanía,color,L,1792.1350000000002
2014-09-30,Región de Los Lagos,blanco,L,1676.42
2014-09-30,Región de Los Lagos,color,L,1758.0
2014-09-30,Región de Valparaíso,blanco,L,1674.5549999999998
2014-09-30,Región de Valparaíso,color,L,1749.3600000000001
2014-09-30,Región del Biobío,blanco,L,1673.31
2014-09-30,Región del Biobío,color,L,1800.44
2014-09-30,Región del Maule,blanco,L,1646.0
2014-09-30,Región del Maule,color,L,1751.83
2014-10-31,Región Metropolitana de Santiago,blanco,L,1636.94
2014-10-31,Región Metropolitana de Santiago,color,L,1718.62
2014-10-31,Región de Arica y Parinacota,blanco,L,1760.835
2014-10-31,Región de Arica y Parinacota,color,L,1829.6100000000001
2014-10-31,Región de Coquimbo,blanco,L,1742.33
2014-10-31,Región de Coquimbo,color,L,1758.0
2014-10-31,Región de La Araucanía,blanco,L,1699.3600000000001
2014-10-31,Región de La Araucanía,color,L,1814.375
2014-10-31,Región de Los Lagos,blanco,L,1680.6
2014-10-31,Región de Los Lagos,color,L,1792.24
2014-10-31,Región de Valparaíso,blanco,L,1703.57
2014-10-31,Región de Valparaíso,color,L,1756.43
2014-10-31,Región del Biobío,blanco,L,1675.165
2014-10-31,Región del Biobío,color,L,1783.5
2014-10-31,Región del Maule,blanco,L,1666.23
2014-10-31,Región del Maule,color,L,1729.0
2014-11-30,Región Metropolitana de Santiago,blanco,L,1665.8049999999998
2014-11-30,Región Metropolitana de Santiago,color,L,1739.9650000000001
2014-11-30,Región de Arica y Parinacota,blanco,L,1732.5
2014-11-30,Región de Arica y Parinacota,color,L,1838.46
2014-11-30,Región de Coquimbo,blanco,L,1735.0
2014-11-30,Región de Coquimbo,color,L,1773.67
2014-11-30,Región de La Araucanía,blanco,L,1707.905
2014-11-30,Región de La Araucanía,color,L,1845.915
2014-11-30,Región de Los Lagos,blanco,L,1669.12
2014-11-30,Región de Los Lagos,color,L,1807.115
2014-11-30,Región de Valparaíso,blanco,L,1705.99
2014-11-30,Región de Valparaíso,color,L,1771.435
2014-11-30,Región del Biobío,blanco,L,1679.33
2014-11-30,Región del Biobío,color,L,1799.33
2014-11-30,Región del Maule,blanco,L,1666.67
2014-11-30,Región del Maule,color,L,1795.4450000000002
2014-12-31,Región Metropolitana de Santiago,blanco,L,1704.3
2014-12-31,Región Metropolitana de Santiago,color,L,1799.8
2014-12-31,Región de Arica y Parinacota,blanco,L,1732.33
2014-12-31,Región de Arica y Parinacota,color,L,1840.57
2014-12-31,Región de Coquimbo,blanco,L,1764.56
2014-12-31,Región de Coquimbo,color,L,1759.11
2014-12-31,Región de La Araucanía,blanco,L,1703.52
2014-12-31,Región de La Araucanía,color,L,1833.23
2014-12-31,Región de Los Lagos,blanco,L,1694.0
2014-12-31,Región de Los Lagos,color,L,1809.38
2014-12-31,Región de Valparaíso,blanco,L,1717.86
2014-12-31,Región de Valparaíso,color,L,1769.18
2014-12-31,Región del Biobío,blanco,L,1691.79
2014-12-31,Región del Biobío,color,L,1827.71
2014-12-31,Región del Maule,blanco,L,1681.14
2014-12-31,Región del Maule,color,L,1761.5
2015-01-31,Región Metropolitana de Santiago,blanco,L,1673.6750000000002
2015-01-31,Región Metropolitana de Santiago,color,L,1791.43
2015-01-31,Región de Arica y Parinacota,blanco,L,1636.5
2015-01-31,Región de Arica y Parinacota,color,L,1791.145
2015-01-31,Región de Coquimbo,blanco,L,1772.0
2015-01-31,Región de Coquimbo,color,L,1742.8400000000001
2015-01-31,Región de La Araucanía,blanco,L,1724.1100000000001
2015-01-31,Región de La Araucanía,color,L,1856.5149999999999
2015-01-31,Región de Los Lagos,blanco,L,1669.135
2015-01-31,Región de Los Lagos,color,L,1826.1999999999998
2015-01-31,Región de Valparaíso,blanco,L,1670.97
2015-01-31,Región de Valparaíso,color,L,1762.39
2015-01-31,Región del Biobío,blanco,L,1678.675
2015-01-31,Región del Biobío,color,L,1845.02
2015-01-31,Región del Maule,blanco,L,1663.56
2015-01-31,Región del Maule,color,L,1788.4499999999998
2015-02-28,Región Metropolitana de Santiago,blanco,L,1654.765
2015-02-28,Región Metropolitana de Santiago,color,L,1767.38
2015-02-28,Región de Arica y Parinacota,blanco,L,1706.5
2015-02-28,Región de Arica y Parinacota,color,L,1789.2275
2015-02-28,Región de Coquimbo,blanco,L,1772.0
2015-02-28,Región de Coquimbo,color,L,1717.68
2015-02-28,Región de La Araucanía,blanco,L,1726.1599999999999
2015-02-28,Región de La Araucanía,color,L,1864.35
2015-02-28,Región de Los Lagos,blanco,L,1730.56
2015-02-28,Región de Los Lagos,color,L,1818.67
2015-02-28,Región de Valparaíso,blanco,L,1701.3
2015-02-28,Región de Valparaíso,color,L,1779.5
2015-02-28,Región del Biobío,blanco,L,1689.6
2015-02-28,Región del Biobío,color,L,1804.3400000000001
2015-02-28,Región del Maule,blanco,L,1678.02
2015-02-28,Región del Maule,color,L,1766.0700000000002
2015-03-31,Región Metropolitana de Santiago,blanco,L,1658.685
2015-03-31,Región Metropolitana de Santiago,color,L,1759.74
2015-03-31,Región de Arica y Parinacota,blanco,L,1754.0
2015-03-31,Región de Arica y Parinacota,color,L,1777.0925000000002
2015-03-31,Región de Coquimbo,blanco,L,1776.5
2015-03-31,Región de Coquimbo,color,L,1736.135
2015-03-31,Región de La Araucanía,blanco,L,1731.5
2015-03-31,Región de La Araucanía,color,L,1868.03
2015-03-31,Región de Los Lagos,blanco,L,1745.0
2015-03-31,Región de Los Lagos,color,L,1891.75
2015-03-31,Región de Valparaíso,blanco,L,1696.475
2015-03-31,Región de Valparaíso,color,L,1749.21
2015-03-31,Región del Biobío,blanco,L,1696.23
2015-03-31,Región del Biobío,color,L,1809.77
2015-03-31,Región del Maule,blanco,L,1681.128846
2015-03-31,Región del Maule,color,L,1795.6925
2015-04-30,Región Metropolitana de Santiago,blanco,L,1680.75
2015-04-30,Región Metropolitana de Santiago,color,L,1771.75
2015-04-30,Región de Arica y Parinacota,blanco,L,1754.0
2015-04-30,Región de Arica y Parinacota,color,L,1775.9
2015-04-30,Región de Coquimbo,blanco,L,1772.0
2015-04-30,Región de Coquimbo,color,L,1827.38
2015-04-30,Región de La Araucanía,blanco,L,1731.6599999999999
2015-04-30,Región de La Araucanía,color,L,1873.905
2015-04-30,Región de Los Lagos,blanco,L,1751.0
2015-04-30,Región de Los Lagos,color,L,1867.9450000000002
2015-04-30,Región de Valparaíso,blanco,L,1709.76
2015-04-30,Región de Valparaíso,color,L,1766.4
2015-04-30,Región del Biobío,blanco,L,1722.6950000000002
2015-04-30,Región del Biobío,color,L,1838.5
2015-04-30,Región del Maule,blanco,L,1693.4
2015-04-30,Región del Maule,color,L,1837.4
2015-05-31,Región Metropolitana de Santiago,blanco,L,1696.505
2015-05-31,Región Metropolitana de Santiago,color,L,1807.21
2015-05-31,Región de Arica y Parinacota,blanco,L,1730.335
2015-05-31,Región de Arica y Parinacota,color,L,1845.8775
2015-05-31,Región de Coquimbo,blanco,L,1730.665
2015-05-31,Región de Coquimbo,color,L,1830.615
2015-05-31,Región de La Araucanía,blanco,L,1835.48
2015-05-31,Región de La Araucanía,color,L,1940.0349999999999
2015-05-31,Región de Los Lagos,blanco,L,1819.49
2015-05-31,Región de Los Lagos,color,L,1939.31
2015-05-31,Región de Valparaíso,blanco,L,1760.75
2015-05-31,Región de Valparaíso,color,L,1809.38
2015-05-31,Región del Biobío,blanco,L,1755.69
2015-05-31,Región del Biobío,color,L,1882.195
2015-05-31,Región del Maule,blanco,L,1718.04
2015-05-31,Región del Maule,color,L,1868.715
2015-06-30,Región Metropolitana de Santiago,blanco,L,1777.23
2015-06-30,Región Metropolitana de Santiago,color,L,1867.825
2015-06-30,Región de Arica y Parinacota,blanco,L,1795.665
2015-06-30,Región de Arica y Parinacota,color,L,1898.855
2015-06-30,Región de Coquimbo,blanco,L,1769.0
2015-06-30,Región de Coquimbo,color,L,1881.1950000000002
2015-06-30,Región de La Araucanía,blanco,L,1860.685
2015-06-30,Región de La Araucanía,color,L,1992.48
2015-06-30,Región de Los Lagos,blanco,L,1865.495
2015-06-30,Región de Los Lagos,color,L,2012.56
2015-06-30,Región de Valparaíso,blanco,L,1781.69
2015-06-30,Región de Valparaíso,color,L,1846.975
2015-06-30,Región del Biobío,blanco,L,1807.5
2015-06-30,Región del Biobío,color,L,1907.29
2015-06-30,Región del Maule,blanco,L,1797.5700000000002
2015-06-30,Región del Maule,color,L,1926.73
2015-07-31,Región Metropolitana de Santiago,blanco,L,1908.0
2015-07-31,Región Metropolitana de Santiago,color,L,2005.91
2015-07-31,Región de Arica y Parinacota,blanco,L,1699.0
2015-07-31,Región de Arica y Parinacota,color,L,1975.74
2015-07-31,Región de Coquimbo,blanco,L,1715.67
2015-07-31,Región de Coquimbo,color,L,1913.11
2015-07-31,Región de La Araucanía,blanco,L,1888.725
2015-07-31,Región de La Araucanía,color,L,1975.155
2015-07-31,Región de Los Lagos,blanco,L,1910.2800000000002
2015-07-31,Región de Los Lagos,color,L,2072.58
2015-07-31,Región de Valparaíso,blanco,L,1869.29
2015-07-31,Región de Valparaíso,color,L,1942.655
2015-07-31,Región del Biobío,blanco,L,1860.0
2015-07-31,Región del Biobío,color,L,1974.33
2015-07-31,Región del Maule,blanco,L,1861.69
2015-07-31,Región del Maule,color,L,1986.17
2015-08-31,Región Metropolitana de Santiago,blanco,L,1880.62
2015-08-31,Región Metropolitana de Santiago,color,L,1978.15
2015-08-31,Región de Arica y Parinacota,blanco,L,1792.33
2015-08-31,Región de Arica y Parinacota,color,L,1919.03
2015-08-31,Región de Coquimbo,blanco,L,1728.165
2015-08-31,Región de Coquimbo,color,L,1849.055
2015-08-31,Región de La Araucanía,blanco,L,1884.755
2015-08-31,Región de La Araucanía,color,L,2012.03
2015-08-31,Región de Los Lagos,blanco,L,1925.59
2015-08-31,Región de Los Lagos,color,L,2028.355
2015-08-31,Región de Valparaíso,blanco,L,1868.26
2015-08-31,Región de Valparaíso,color,L,1932.4
2015-08-31,Región del Biobío,blanco,L,1874.46
2015-08-31,Región del Biobío,color,L,2001.5500000000002
2015-08-31,Región del Maule,blanco,L,1832.585
2015-08-31,Región del Maule,color,L,1973.8899999999999
2015-09-30,Región Metropolitana de Santiago,blanco,L,1814.13
2015-09-30,Región Metropolitana de Santiago,color,L,1936.77
2015-09-30,Región de Arica y Parinacota,blanco,L,1739.0
2015-09-30,Región de Arica y Parinacota,color,L,1896.67
2015-09-30,Región de Coquimbo,blanco,L,1789.0
2015-09-30,Región de Coquimbo,color,L,1857.78
2015-09-30,Región de La Araucanía,blanco,L,1911.0
2015-09-30,Región de La Araucanía,color,L,2031.225
2015-09-30,Región de Los Lagos,blanco,L,1903.115
2015-09-30,Región de Los Lagos,color,L,2053.025
2015-09-30,Región de Valparaíso,blanco,L,1820.125
2015-09-30,Región de Valparaíso,color,L,1899.5
2015-09-30,Región del Biobío,blanco,L,1884.57
2015-09-30,Región del Biobío,color,L,1995.7849999999999
2015-09-30,Región del Maule,blanco,L,1823.06
2015-09-30,Región del Maule,color,L,1941.5
2015-10-31,Región Metropolitana de Santiago,blanco,L,1801.275
2015-10-31,Región Metropolitana de Santiago,color,L,1911.0
2015-10-31,Región de Arica y Parinacota,blanco,L,1674.0
2015-10-31,Región de Arica y Parinacota,color,L,1941.745
2015-10-31,Región de Coquimbo,blanco,L,1749.0
2015-10-31,Región de Coquimbo,color,L,1861.7800000000002
2015-10-31,Región de La Araucanía,blanco,L,1844.5
2015-10-31,Región de La Araucanía,color,L,1992.7150000000001
2015-10-31,Región de Los Lagos,blanco,L,1868.0
2015-10-31,Región de Los Lagos,color,L,1976.57
2015-10-31,Región de Valparaíso,blanco,L,1791.155
2015-10-31,Región de Valparaíso,color,L,1886.8200000000002
2015-10-31,Región del Biobío,blanco,L,1807.85
2015-10-31,Región del Biobío,color,L,1955.8
2015-10-31,Región del Maule,blanco,L,1786.085
2015-10-31,Región del Maule,color,L,1896.9050000000002
2015-11-30,Región Metropolitana de Santiago,blanco,L,1799.96
2015-11-30,Región Metropolitana de Santiago,color,L,1909.705
2015-11-30,Región de Arica y Parinacota,blanco,L,1776.5
2015-11-30,Región de Arica y Parinacota,color,L,1906.655
2015-11-30,Región de Coquimbo,blanco,L,1665.335
2015-11-30,Región de Coquimbo,color,L,1851.155
2015-11-30,Región de La Araucanía,blanco,L,1801.355
2015-11-30,Región de La Araucanía,color,L,1944.37
2015-11-30,Región de Los Lagos,blanco,L,1868.0
2015-11-30,Región de Los Lagos,color,L,1969.55
2015-11-30,Región de Valparaíso,blanco,L,1793.4099999999999
2015-11-30,Región de Valparaíso,color,L,1878.0
2015-11-30,Región del Biobío,blanco,L,1823.335
2015-11-30,Región del Biobío,color,L,1955.0
2015-11-30,Región del Maule,blanco,L,1779.855
2015-11-30,Región del Maule,color,L,1919.385
2015-12-31,Región Metropolitana de Santiago,blanco,L,1809.0
2015-12-31,Región Metropolitana de Santiago,color,L,1905.57
2015-12-31,Región de Arica y Parinacota,blanco,L,1789.0
2015-12-31,Región de Arica y Parinacota,color,L,1939.0
2015-12-31,Región de Coquimbo,blanco,L,1826.5
2015-12-31,Región de Coquimbo,color,L,1885.26
2015-12-31,Región de La Araucanía,blanco,L,1796.125
2015-12-31,Región de La Araucanía,color,L,1877.815
2015-12-31,Región de Los Lagos,blanco,L,1865.855
2015-12-31,Región de Los Lagos,color,L,2029.0
2015-12-31,Región de Valparaíso,blanco,L,1826.2150000000001
2015-12-31,Región de Valparaíso,color,L,1874.68
2015-12-31,Región del Biobío,blanco,L,1830.28
2015-12-31,Región del Biobío,color,L,1944.5
2015-12-31,Región del Maule,blanco,L,1788.32
2015-12-31,Región del Maule,color,L,1922.4
2016-01-31,Región Metropolitana de Santiago,blanco,L,1797.1275
2016-01-31,Región Metropolitana de Santiago,color,L,1904.2055555
2016-01-31,Región de Arica y Parinacota,blanco,L,1819.0
2016-01-31,Región de Arica y Parinacota,color,L,1871.9
2016-01-31,Región de Coquimbo,blanco,L,1772.335
2016-01-31,Región de Coquimbo,color,L,1884.2600000000002
2016-01-31,Región de La Araucanía,blanco,L,1774.33
2016-01-31,Región de La Araucanía,color,L,1879.345
2016-01-31,Región de Los Lagos,blanco,L,1827.0
2016-01-31,Región de Los Lagos,color,L,1963.0
2016-01-31,Región de Valparaíso,blanco,L,1797.38
2016-01-31,Región de Valparaíso,color,L,1862.67
2016-01-31,Región del Biobío,blanco,L,1779.42
2016-01-31,Región del Biobío,color,L,1952.875
2016-01-31,Región del Maule,blanco,L,1747.72
2016-01-31,Región del Maule,color,L,1897.415
2016-02-29,Región Metropolitana de Santiago,blanco,L,1806.4116665000001
2016-02-29,Región Metropolitana de Santiago,color,L,1900.961111
2016-02-29,Región de Arica y Parinacota,blanco,L,1819.0
2016-02-29,Región de Arica y Parinacota,color,L,1918.15
2016-02-29,Región de Coquimbo,blanco,L,1789.0
2016-02-29,Región de Coquimbo,color,L,1891.93
2016-02-29,Región de La Araucanía,blanco,L,1785.8899999999999
2016-02-29,Región de La Araucanía,color,L,1881.855
2016-02-29,Región de Los Lagos,blanco,L,1807.38
2016-02-29,Región de Los Lagos,color,L,1894.3400000000001
2016-02-29,Región de Valparaíso,blanco,L,1809.0
2016-02-29,Región de Valparaíso,color,L,1872.5
2016-02-29,Región del Biobío,blanco,L,1783.82
2016-02-29,Región del Biobío,color,L,1864.89
2016-02-29,Región del Maule,blanco,L,1784.01
2016-02-29,Región del Maule,color,L,1883.02
2016-03-31,Región Metropolitana de Santiago,blanco,L,1820.8
2016-03-31,Región Metropolitana de Santiago,color,L,1921.24
2016-03-31,Región de Arica y Parinacota,blanco,L,1834.0
2016-03-31,Región de Arica y Parinacota,color,L,1984.935
2016-03-31,Región de Coquimbo,blanco,L,1811.0
2016-03-31,Región de Coquimbo,color,L,1901.44
2016-03-31,Región de La Araucanía,blanco,L,1805.715
2016-03-31,Región de La Araucanía,color,L,1917.625
2016-03-31,Región de Los Lagos,blanco,L,1844.0
2016-03-31,Región de Los Lagos,color,L,1948.79
2016-03-31,Región de Valparaíso,blanco,L,1834.1
2016-03-31,Región de Valparaíso,color,L,1878.47
2016-03-31,Región del Biobío,blanco,L,1813.19
2016-03-31,Región del Biobío,color,L,1937.505
2016-03-31,Región del Maule,blanco,L,1798.13
2016-03-31,Región del Maule,color,L,1915.75
2016-04-30,Región Metropolitana de Santiago,blanco,L,1807.135
2016-04-30,Región Metropolitana de Santiago,color,L,1929.77
2016-04-30,Región de Arica y Parinacota,blanco,L,1834.0
2016-04-30,Región de Arica y Parinacota,color,L,1949.1525000000001
2016-04-30,Región de Coquimbo,blanco,L,1834.0
2016-04-30,Región de Coquimbo,color,L,1866.1
2016-04-30,Región de La Araucanía,blanco,L,1796.14
2016-04-30,Región de La Araucanía,color,L,1927.0
2016-04-30,Región de Los Lagos,blanco,L,1846.0
2016-04-30,Región de Los Lagos,color,L,1977.35
2016-04-30,Región de Valparaíso,blanco,L,1824.135
2016-04-30,Región de Valparaíso,color,L,1886.54
2016-04-30,Región del Biobío,blanco,L,1819.4
2016-04-30,Región del Biobío,color,L,1941.0
2016-04-30,Región del Maule,blanco,L,1821.295
2016-04-30,Región del Maule,color,L,1939.8200000000002
2016-05-31,Región Metropolitana de Santiago,blanco,L,1803.625
2016-05-31,Región Metropolitana de Santiago,color,L,1925.07
2016-05-31,Región de Arica y Parinacota,blanco,L,1789.0
2016-05-31,Región de Arica y Parinacota,color,L,1954.155
2016-05-31,Región de Coquimbo,blanco,L,1651.5
2016-05-31,Región de Coquimbo,color,L,1887.89
2016-05-31,Región de La Araucanía,blanco,L,1778.035
2016-05-31,Región de La Araucanía,color,L,1929.01
2016-05-31,Región de Los Lagos,blanco,L,1833.415
2016-05-31,Región de Los Lagos,color,L,1999.97
2016-05-31,Región de Valparaíso,blanco,L,1817.92
2016-05-31,Región de Valparaíso,color,L,1881.83
2016-05-31,Región del Biobío,blanco,L,1797.4650000000001
2016-05-31,Región del Biobío,color,L,1925.03
2016-05-31,Región del Maule,blanco,L,1818.97
2016-05-31,Región del Maule,color,L,1950.365
2016-06-30,Región Metropolitana de Santiago,blanco,L,1778.64
2016-06-30,Región Metropolitana de Santiago,color,L,1907.18
2016-06-30,Región de Arica y Parinacota,blanco,L,1804.0
2016-06-30,Región de Arica y Parinacota,color,L,1904.29
2016-06-30,Región de Coquimbo,blanco,L,1789.0
2016-06-30,Región de Coquimbo,color,L,1873.07
2016-06-30,Región de La Araucanía,blanco,L,1763.19
2016-06-30,Región de La Araucanía,color,L,1914.365
2016-06-30,Región de Los Lagos,blanco,L,1832.33
2016-06-30,Región de Los Lagos,color,L,1944.0
2016-06-30,Región de Valparaíso,blanco,L,1813.5
2016-06-30,Región de Valparaíso,color,L,1873.0
2016-06-30,Región del Biobío,blanco,L,1790.5700000000002
2016-06-30,Región del Biobío,color,L,1940.335
2016-06-30,Región del Maule,blanco,L,1805.86
2016-06-30,Región del Maule,color,L,1935.64
2016-07-31,Región Metropolitana de Santiago,blanco,L,1761.475
2016-07-31,Región Metropolitana de Santiago,color,L,1910.1799999999998
2016-07-31,Región de Arica y Parinacota,blanco,L,1751.5
2016-07-31,Región de Arica y Parinacota,color,L,1975.3
2016-07-31,Región de Coquimbo,blanco,L,1739.0
2016-07-31,Región de Coquimbo,color,L,1899.5900000000001
2016-07-31,Región de La Araucanía,blanco,L,1756.37
2016-07-31,Región de La Araucanía,color,L,1941.315
2016-07-31,Región de Los Lagos,blanco,L,1867.74
2016-07-31,Región de Los Lagos,color,L,2009.4850000000001
2016-07-31,Región de Valparaíso,blanco,L,1807.86
2016-07-31,Región de Valparaíso,color,L,1885.67
2016-07-31,Región del Biobío,blanco,L,1766.65
2016-07-31,Región del Biobío,color,L,1940.625
2016-07-31,Región del Maule,blanco,L,1779.66
2016-07-31,Región del Maule,color,L,1927.94
2016-08-31,Región Metropolitana de Santiago,blanco,L,1770.43
2016-08-31,Región Metropolitana de Santiago,color,L,1922.55
2016-08-31,Región de Arica y Parinacota,blanco,L,1789.0
2016-08-31,Región de Arica y Parinacota,color,L,1980.75
2016-08-31,Región de Coquimbo,blanco,L,1811.0
2016-08-31,Región de Coquimbo,color,L,1939.27
2016-08-31,Región de La Araucanía,blanco,L,1740.0
2016-08-31,Región de La Araucanía,color,L,1884.17
2016-08-31,Región de Los Lagos,blanco,L,1884.93
2016-08-31,Región de Los Lagos,color,L,2064.0
2016-08-31,Región de Valparaíso,blanco,L,1796.73
2016-08-31,Región de Valparaíso,color,L,1882.5
2016-08-31,Región del Biobío,blanco,L,1771.4850000000001
2016-08-31,Región del Biobío,color,L,1956.285
2016-08-31,Región del Maule,blanco,L,1765.96
2016-08-31,Región del Maule,color,L,1924.0
2016-09-30,Región Metropolitana de Santiago,blanco,L,1781.8600000000001
2016-09-30,Región Metropolitana de Santiago,color,L,1921.6950000000002
2016-09-30,Región de Arica y Parinacota,blanco,L,1770.25
2016-09-30,Región de Arica y Parinacota,color,L,1994.6599999999999
2016-09-30,Región de Coquimbo,blanco,L,1801.0
2016-09-30,Región de Coquimbo,color,L,1964.54
2016-09-30,Región de La Araucanía,blanco,L,1778.47
2016-09-30,Región de La Araucanía,color,L,1892.2350000000001
2016-09-30,Región de Los Lagos,blanco,L,1861.87
2016-09-30,Región de Los Lagos,color,L,2058.5950000000003
2016-09-30,Región de Valparaíso,blanco,L,1787.565
2016-09-30,Región de Valparaíso,color,L,1885.7849999999999
2016-09-30,Región del Biobío,blanco,L,1757.84
2016-09-30,Región del Biobío,color,L,1938.73
2016-09-30,Región del Maule,blanco,L,1788.59
2016-09-30,Región del Maule,color,L,1938.0900000000001
2016-10-31,Región Metropolitana de Santiago,blanco,L,1779.9850000000001
2016-10-31,Región Metropolitana de Santiago,color,L,1914.325
2016-10-31,Región de Arica y Parinacota,blanco,L,1789.0
2016-10-31,Región de Arica y Parinacota,color,L,2033.55
2016-10-31,Región de Coquimbo,blanco,L,1711.915
2016-10-31,Región de Coquimbo,color,L,1988.08
2016-10-31,Región de La Araucanía,blanco,L,1754.91
2016-10-31,Región de La Araucanía,color,L,1879.33
2016-10-31,Región de Los Lagos,blanco,L,1834.585
2016-10-31,Región de Los Lagos,color,L,2034.825
2016-10-31,Región de Valparaíso,blanco,L,1803.885
2016-10-31,Región de Valparaíso,color,L,1888.0549999999998
2016-10-31,Región del Biobío,blanco,L,1783.685
2016-10-31,Región del Biobío,color,L,1975.075
2016-10-31,Región del Maule,blanco,L,1757.77
2016-10-31,Región del Maule,color,L,1941.195
2016-11-30,Región Metropolitana de Santiago,blanco,L,1787.59
2016-11-30,Región Metropolitana de Santiago,color,L,1909.69
2016-11-30,Región de Arica y Parinacota,blanco,L,1789.0
2016-11-30,Región de Arica y Parinacota,color,L,1965.44
2016-11-30,Región de Coquimbo,blanco,L,1731.5
2016-11-30,Región de Coquimbo,color,L,1947.53
2016-11-30,Región de La Araucanía,blanco,L,1773.615
2016-11-30,Región de La Araucanía,color,L,1869.8850000000002
2016-11-30,Región de Los Lagos,blanco,L,1835.0700000000002
2016-11-30,Región de Los Lagos,color,L,1996.4
2016-11-30,Región de Valparaíso,blanco,L,1843.8049999999998
2016-11-30,Región de Valparaíso,color,L,1902.0
2016-11-30,Región del Biobío,blanco,L,1798.855
2016-11-30,Región del Biobío,color,L,1939.88
2016-11-30,Región del Maule,blanco,L,1801.41
2016-11-30,Región del Maule,color,L,1956.08
2016-12-31,Región Metropolitana de Santiago,blanco,L,1809.3600000000001
2016-12-31,Región Metropolitana de Santiago,color,L,1901.615
2016-12-31,Región de Arica y Parinacota,blanco,L,1800.25
2016-12-31,Región de Arica y Parinacota,color,L,1900.725
2016-12-31,Región de Coquimbo,blanco,L,1802.33
2016-12-31,Región de Coquimbo,color,L,1919.03
2016-12-31,Región de La Araucanía,blanco,L,1756.995
2016-12-31,Región de La Araucanía,color,L,1849.0
2016-12-31,Región de Los Lagos,blanco,L,1819.71
2016-12-31,Región de Los Lagos,color,L,1987.3600000000001
2016-12-31,Región de Valparaíso,blanco,L,1844.25
2016-12-31,Región de Valparaíso,color,L,1919.38
2016-12-31,Región del Biobío,blanco,L,1783.2
2016-12-31,Región del Biobío,color,L,1951.6
2016-12-31,Región del Maule,blanco,L,1753.0
2016-12-31,Región del Maule,color,L,1910.41
2017-01-31,Región Metropolitana de Santiago,blanco,L,1796.9
2017-01-31,Región Metropolitana de Santiago,color,L,1912.8899999999999
2017-01-31,Región de Arica y Parinacota,blanco,L,1804.0
2017-01-31,Región de Arica y Parinacota,color,L,1908.395
2017-01-31,Región de Coquimbo,blanco,L,1787.75
2017-01-31,Región de Coquimbo,color,L,1894.005
2017-01-31,Región de La Araucanía,blanco,L,1731.495
