zone,egg_color,egg_size,retail_price_clp_per_dozen,month,ratio_used,wholesale_backfilled,months_n,publish_ok
Región de Los Lagos,blanco,L,22255.86,2018-03,0.85,18917.481,134,True
Región de Los Lagos,blanco,L,22432.620000000003,2018-04,0.85,19067.727000000003,134,True
Región de Los Lagos,blanco,L,22419.96,2018-05,0.85,19056.966,134,True
Región de Los Lagos,blanco,L,22626.96,2018-06,0.85,19232.915999999997,134,True
Región de Los Lagos,blanco,L,22913.28,2018-07,0.85,19476.287999999997,134,True
Región de Los Lagos,blanco,L,23177.1,2018-08,0.85,19700.535,134,True
Región de Los Lagos,blanco,L,23127.6,2018-09,0.85,19658.46,134,True
Región de Los Lagos,blanco,L,22821.6,2018-10,0.85,19398.359999999997,134,True
Región de Los Lagos,blanco,L,22285.620000000003,2018-11,0.85,18942.777000000002,134,True
Región de Los Lagos,blanco,L,21820.38,2018-12,0.85,18547.323,134,True
Región de Los Lagos,blanco,L,21358.38,2019-01,0.85,18154.623,134,True
Región de Los Lagos,blanco,L,21139.5,2019-02,0.85,17968.575,134,True
Región de Los Lagos,blanco,L,21138.6,2019-03,0.85,17967.809999999998,134,True
Región de Los Lagos,blanco,L,21417.36,2019-04,0.85,18204.756,134,True
Región de Los Lagos,blanco,L,21714.6,2019-05,0.85,18457.41,134,True
Región de Los Lagos,blanco,L,21619.98,2019-06,0.85,18376.983,134,True
Región de Los Lagos,blanco,L,22103.4,2019-07,0.85,18787.89,134,True
Región de Los Lagos,blanco,L,21685.56,2019-08,0.85,18432.726000000002,134,True
Región de Los Lagos,blanco,L,20550.300000000003,2019-09,0.85,17467.755,134,True
Región de Los Lagos,blanco,L,21565.08,2019-10,0.85,18330.318,134,True
Región de Los Lagos,blanco,L,21877.68,2019-11,0.85,18596.028,134,True
Región de Los Lagos,blanco,L,21297.78,2019-12,0.85,18103.112999999998,134,True
Región de Los Lagos,blanco,L,21481.68,2020-01,0.85,18259.428,134,True
Región de Los Lagos,blanco,L,21407.34,2020-02,0.85,18196.239,134,True
Región de Los Lagos,blanco,L,20765.4,2020-03,0.85,17650.59,134,True
Región de Los Lagos,blanco,L,22868.4,2020-04,0.85,19438.14,134,True
Región de Los Lagos,blanco,L,23514.0,2020-05,0.85,19986.899999999998,134,True
Región de Los Lagos,blanco,L,24504.0,2020-06,0.85,20828.399999999998,134,True
Región de Los Lagos,blanco,L,24877.32,2020-07,0.85,21145.721999999998,134,True
Región de Los Lagos,blanco,L,24792.0,2020-08,0.85,21073.2,134,True
Región de Los Lagos,blanco,L,24792.0,2020-09,0.85,21073.2,134,True
Región de Los Lagos,blanco,L,24696.0,2020-10,0.85,20991.6,134,True
Región de Los Lagos,blanco,L,25716.0,2020-11,0.85,21858.6,134,True
Región de Los Lagos,blanco,L,23632.98,2020-12,0.85,20088.033,134,True
Región de Los Lagos,blanco,L,24640.02,2021-01,0.85,20944.017,134,True
Región de Los Lagos,blanco,L,24519.96,2021-02,0.85,20841.966,134,True
Región de Los Lagos,blanco,L,24480.0,2021-03,0.85,20808.0,134,True
Región de Los Lagos,blanco,L,24312.9,2021-04,0.85,20665.965,134,True
Región de Los Lagos,blanco,L,24225.0,2021-05,0.85,20591.25,134,True
Región de Los Lagos,blanco,L,24367.26,2021-06,0.85,20712.171,134,True
Región de Los Lagos,blanco,L,24858.84,2021-07,0.85,21130.014,134,True
Región de Los Lagos,blanco,L,23688.0,2021-08,0.85,20134.8,134,True
Región de Los Lagos,blanco,L,24380.16,2021-09,0.85,20723.136,134,True
Región de Los Lagos,blanco,L,22676.52,2021-10,0.85,19275.042,134,True
Región de Los Lagos,blanco,L,22689.300000000003,2021-11,0.85,19285.905000000002,134,True
Región de Los Lagos,blanco,L,21710.52,2021-12,0.85,18453.942,134,True
Región de Los Lagos,blanco,L,22416.0,2022-01,0.85,19053.6,134,True
Región de Los Lagos,blanco,L,22655.25,2022-02,0.85,19256.962499999998,134,True
Región de Los Lagos,blanco,L,22828.338456,2022-03,0.85,19404.0876876,134,True
Región de Los Lagos,blanco,L,24032.769228,2022-04,0.85,20427.8538438,134,True
Región de Los Lagos,blanco,L,26300.543856,2022-05,0.85,22355.4622776,134,True
Región de Los Lagos,blanco,L,27082.846152,2022-06,0.85,23020.419229199997,134,True
Región de Los Lagos,blanco,L,27567.0,2022-07,0.85,23431.95,134,True
Región de Los Lagos,blanco,L,27756.571428,2022-08,0.85,23593.0857138,134,True
Región de Los Lagos,blanco,L,28155.0,2022-09,0.85,23931.75,134,True
Región de Los Lagos,blanco,L,29902.956516,2022-10,0.85,25417.5130386,134,True
Región de Los Lagos,blanco,L,31101.249996,2022-11,0.85,26436.0624966,134,True
Región de Los Lagos,blanco,L,30464.85,2022-12,0.85,25895.122499999998,134,True
Región de Los Lagos,blanco,L,30583.788456,2023-01,0.85,25996.220187599996,134,True
Región de Los Lagos,blanco,L,31297.714284,2023-02,0.85,26603.0571414,134,True
Región de Los Lagos,blanco,L,33946.305882,2023-03,0.85,28854.3599997,134,True
Región de Los Lagos,blanco,L,33908.25,2023-04,0.85,28822.0125,134,True
Región de Los Lagos,blanco,L,36696.0,2023-05,0.85,31191.6,134,True
Región de Los Lagos,blanco,L,41822.25,2023-06,0.85,35548.9125,134,True
Región de Los Lagos,blanco,L,41534.526312,2023-07,0.85,35304.3473652,134,True
Región de Los Lagos,blanco,L,43760.57142,2023-08,0.85,37196.485707,134,True
Región de Los Lagos,blanco,L,43716.33333,2023-09,0.85,37158.8833305,134,True
Región de Los Lagos,blanco,L,42636.773328,2023-10,0.85,36241.2573288,134,True
Región de Los Lagos,blanco,L,41303.159412,2023-11,0.85,35107.6855002,134,True
Región de Los Lagos,blanco,L,41588.31168,2023-12,0.85,35350.064928,134,True
Región de Los Lagos,blanco,L,40571.478252,2024-01,0.85,34485.7565142,134,True
Región de Los Lagos,blanco,L,40928.899998,2024-02,0.85,34789.5649983,134,True
Región de Los Lagos,blanco,L,42721.694112,2024-03,0.85,36313.439995199995,134,True
Región de Los Lagos,blanco,L,43107.428568,2024-04,0.85,36641.3142828,134,True
Región de Los Lagos,blanco,L,43900.5,2024-05,0.85,37315.424999999996,134,True
Región de Los Lagos,blanco,L,44519.478252,2024-06,0.85,37841.5565142,134,True
Región de Los Lagos,blanco,L,44659.285704,2024-07,0.85,37960.3928484,134,True
Región de Los Lagos,blanco,L,44135.21739,2024-08,0.85,37514.9347815,134,True
Región de Los Lagos,blanco,L,44209.5,2024-09,0.85,37578.075,134,True
Región de Los Lagos,blanco,L,42957.0,2024-10,0.85,36513.45,134,True
Región de Los Lagos,blanco,L,42419.55,2024-11,0.85,36056.6175,134,True
Región de Los Lagos,blanco,L,42932.78571,2024-12,0.85,36492.86785349999,134,True
Región de Los Lagos,blanco,L,41285.25,2025-01,0.85,35092.4625,134,True
Región de Los Lagos,blanco,L,42348.909084,2025-02,0.85,35996.5727214,134,True
Región de Los Lagos,blanco,L,43002.206892,2025-03,0.85,36551.8758582,134,True
Región de Los Lagos,blanco,L,44086.666656,2025-04,0.85,37473.6666576,134,True
Región de Los Lagos,blanco,L,45955.999998,2025-05,0.85,39062.5999983,134,True
Región de Los Lagos,blanco,L,46915.999998,2025-06,0.85,39878.5999983,134,True
Región de Los Lagos,blanco,L,48827.172408,2025-07,0.85,41503.0965468,134,True
Región de Los Lagos,blanco,L,47934.545448,2025-08,0.85,40744.3636308,134,True
Región de Los Lagos,blanco,L,47880.0,2025-09,0.85,40698.0,134,True
Región de Los Lagos,color,L,21356.160000000003,2014-08,0.85,18152.736,134,True
Región de Los Lagos,color,L,21096.0,2014-09,0.85,17931.6,134,True
Región de Los Lagos,color,L,21506.88,2014-10,0.85,18280.848,134,True
Región de Los Lagos,color,L,21685.38,2014-11,0.85,18432.573,134,True
Región de Los Lagos,color,L,21712.56,2014-12,0.85,18455.676,134,True
Región de Los Lagos,color,L,21914.4,2015-01,0.85,18627.24,134,True
Región de Los Lagos,color,L,21824.04,2015-02,0.85,18550.434,134,True
Región de Los Lagos,color,L,22701.0,2015-03,0.85,19295.85,134,True
Región de Los Lagos,color,L,22415.34,2015-04,0.85,19053.039,134,True
Región de Los Lagos,color,L,23271.72,2015-05,0.85,19780.962,134,True
Región de Los Lagos,color,L,24150.72,2015-06,0.85,20528.112,134,True
Región de Los Lagos,color,L,24870.96,2015-07,0.85,21140.316,134,True
Región de Los Lagos,color,L,24340.26,2015-08,0.85,20689.220999999998,134,True
Región de Los Lagos,color,L,24636.3,2015-09,0.85,20940.855,134,True
Región de Los Lagos,color,L,23718.84,2015-10,0.85,20161.014,134,True
Región de Los Lagos,color,L,23634.6,2015-11,0.85,20089.41,134,True
Región de Los Lagos,color,L,24348.0,2015-12,0.85,20695.8,134,True
Región de Los Lagos,color,L,23556.0,2016-01,0.85,20022.6,134,True
Región de Los Lagos,color,L,22732.08,2016-02,0.85,19322.268,134,True
Región de Los Lagos,color,L,23385.48,2016-03,0.85,19877.658,134,True
Región de Los Lagos,color,L,23728.2,2016-04,0.85,20168.97,134,True
Región de Los Lagos,color,L,23999.64,2016-05,0.85,20399.694,134,True
Región de Los Lagos,color,L,23328.0,2016-06,0.85,19828.8,134,True
Región de Los Lagos,color,L,24113.82,2016-07,0.85,20496.747,134,True
Región de Los Lagos,color,L,24768.0,2016-08,0.85,21052.8,134,True
Región de Los Lagos,color,L,24703.14,2016-09,0.85,20997.668999999998,134,True
Región de Los Lagos,color,L,24417.9,2016-10,0.85,20755.215,134,True
Región de Los Lagos,color,L,23956.8,2016-11,0.85,20363.28,134,True
Región de Los Lagos,color,L,23848.32,2016-12,0.85,20271.072,134,True
Región de Los Lagos,color,L,23675.64,2017-01,0.85,20124.293999999998,134,True
Región de Los Lagos,color,L,23760.0,2017-02,0.85,20196.0,134,True
Región de Los Lagos,color,L,23524.56,2017-03,0.85,19995.876,134,True
Región de Los Lagos,color,L,23811.24,2017-04,0.85,20239.554,134,True
Región de Los Lagos,color,L,24300.24,2017-05,0.85,20655.204,134,True
Región de Los Lagos,color,L,24978.840000000004,2017-06,0.85,21232.014000000003,134,True
Región de Los Lagos,color,L,25029.120000000003,2017-07,0.85,21274.752,134,True
Región de Los Lagos,color,L,25358.52,2017-08,0.85,21554.742,134,True
Región de Los Lagos,color,L,25323.0,2017-09,0.85,21524.55,134,True
Región de Los Lagos,color,L,25349.04,2017-10,0.85,21546.684,134,True
Región de Los Lagos,color,L,25639.74,2017-11,0.85,21793.779000000002,134,True
Región de Los Lagos,color,L,25150.2,2017-12,0.85,21377.67,134,True
Región de Los Lagos,color,L,25140.0,2018-01,0.85,21369.0,134,True
Región de Los Lagos,color,L,25002.72,2018-02,0.85,21252.312,134,True
Región de Los Lagos,color,L,24469.26,2018-03,0.85,20798.871,134,True
Región de Los Lagos,color,L,24798.3,2018-04,0.85,21078.555,134,True
Región de Los Lagos,color,L,24139.14,2018-05,0.85,20518.269,134,True
Región de Los Lagos,color,L,24340.74,2018-06,0.85,20689.629,134,True
Región de Los Lagos,color,L,24014.64,2018-07,0.85,20412.444,134,True
Región de Los Lagos,color,L,24857.88,2018-08,0.85,21129.198,134,True
Región de Los Lagos,color,L,24256.62,2018-09,0.85,20618.127,134,True
Región de Los Lagos,color,L,24055.68,2018-10,0.85,20447.328,134,True
Región de Los Lagos,color,L,23879.16,2018-11,0.85,20297.286,134,True
Región de Los Lagos,color,L,23284.2,2018-12,0.85,19791.57,134,True
Región de Los Lagos,color,L,23541.42,2019-01,0.85,20010.207,134,True
Región de Los Lagos,color,L,22701.42,2019-02,0.85,19296.207,134,True
Región de Los Lagos,color,L,23721.300000000003,2019-03,0.85,20163.105000000003,134,True
Región de Los Lagos,color,L,23324.52,2019-04,0.85,19825.842,134,True
Región de Los Lagos,color,L,23201.16,2019-05,0.85,19720.986,134,True
Región de Los Lagos,color,L,23403.6,2019-06,0.85,19893.059999999998,134,True
Región de Los Lagos,color,L,23476.56,2019-07,0.85,19955.076,134,True
Región de Los Lagos,color,L,23321.4,2019-08,0.85,19823.190000000002,134,True
Región de Los Lagos,color,L,23132.28,2019-09,0.85,19662.438,134,True
Región de Los Lagos,color,L,23298.12,2019-10,0.85,19803.402,134,True
Región de Los Lagos,color,L,23394.54,2019-11,0.85,19885.359,134,True
Región de Los Lagos,color,L,22922.22,2019-12,0.85,19483.887,134,True
Región de Los Lagos,color,L,22916.04,2020-01,0.85,19478.634000000002,134,True
Región de Los Lagos,color,L,22931.1,2020-02,0.85,19491.434999999998,134,True
Región de Los Lagos,color,L,22515.96,2020-03,0.85,19138.566,134,True
Región de Los Lagos,color,L,23932.98,2020-04,0.85,20343.033,134,True
Región de Los Lagos,color,L,24275.76,2020-05,0.85,20634.395999999997,134,True
Región de Los Lagos,color,L,25761.0,2020-06,0.85,21896.85,134,True
Región de Los Lagos,color,L,26464.56,2020-07,0.85,22494.876,134,True
Región de Los Lagos,color,L,25897.5,2020-08,0.85,22012.875,134,True
Región de Los Lagos,color,L,25599.96,2020-09,0.85,21759.966,134,True
Región de Los Lagos,color,L,25479.96,2020-10,0.85,21657.966,134,True
Región de Los Lagos,color,L,24576.0,2020-11,0.85,20889.6,134,True
Región de Los Lagos,color,L,23730.0,2020-12,0.85,20170.5,134,True
Región de Los Lagos,color,L,24121.86,2021-01,0.85,20503.581,134,True
Región de Los Lagos,color,L,23335.98,2021-02,0.85,19835.583,134,True
Región de Los Lagos,color,L,24483.72,2021-03,0.85,20811.162,134,True
Región de Los Lagos,color,L,24768.54,2021-04,0.85,21053.259000000002,134,True
Región de Los Lagos,color,L,24319.98,2021-05,0.85,20671.983,134,True
Región de Los Lagos,color,L,24920.04,2021-06,0.85,21182.034,134,True
Región de Los Lagos,color,L,25497.0,2021-07,0.85,21672.45,134,True
Región de Los Lagos,color,L,25719.0,2021-08,0.85,21861.149999999998,134,True
Región de Los Lagos,color,L,25502.64,2021-09,0.85,21677.244,134,True
Región de Los Lagos,color,L,24918.24,2021-10,0.85,21180.504,134,True
Región de Los Lagos,color,L,23955.96,2021-11,0.85,20362.566,134,True
Región de Los Lagos,color,L,24032.52,2021-12,0.85,20427.642,134,True
Región de Los Lagos,color,L,23098.05,2022-01,0.85,19633.3425,134,True
Región de Los Lagos,color,L,24392.94285,2022-02,0.85,20734.001422499998,134,True
Región de Los Lagos,color,L,25291.714284,2022-03,0.85,21497.957141400002,134,True
Región de Los Lagos,color,L,26842.749996,2022-04,0.85,22816.337496599997,134,True
Región de Los Lagos,color,L,28204.5,2022-05,0.85,23973.825,134,True
Región de Los Lagos,color,L,28815.63636,2022-06,0.85,24493.290906,134,True
Región de Los Lagos,color,L,29904.0,2022-07,0.85,25418.399999999998,134,True
Región de Los Lagos,color,L,30152.347824,2022-08,0.85,25629.4956504,134,True
Región de Los Lagos,color,L,30675.717942,2022-09,0.85,26074.3602507,134,True
Región de Los Lagos,color,L,31618.956516,2022-10,0.85,26876.113038599997,134,True
Región de Los Lagos,color,L,32280.272724,2022-11,0.85,27438.2318154,134,True
Región de Los Lagos,color,L,32111.60784,2022-12,0.85,27294.866664,134,True
Región de Los Lagos,color,L,32053.846152,2023-01,0.85,27245.7692292,134,True
Región de Los Lagos,color,L,32280.0,2023-02,0.85,27438.0,134,True
Región de Los Lagos,color,L,34716.0,2023-03,0.85,29508.6,134,True
Región de Los Lagos,color,L,35828.853144,2023-04,0.85,30454.5251724,134,True
Región de Los Lagos,color,L,37578.0,2023-05,0.85,31941.3,134,True
Región de Los Lagos,color,L,43446.105258,2023-06,0.85,36929.1894693,134,True
Región de Los Lagos,color,L,42510.57142199999,2023-07,0.85,36133.98570869999,134,True
Región de Los Lagos,color,L,44154.75,2023-08,0.85,37531.5375,134,True
Región de Los Lagos,color,L,44401.999998,2023-09,0.85,37741.6999983,134,True
Región de Los Lagos,color,L,44354.666664,2023-10,0.85,37701.466664399995,134,True
Región de Los Lagos,color,L,44551.578936,2023-11,0.85,37868.8420956,134,True
Región de Los Lagos,color,L,44345.625,2023-12,0.85,37693.78125,134,True
Región de Los Lagos,color,L,44280.0,2024-01,0.85,37638.0,134,True
Región de Los Lagos,color,L,44796.857136000006,2024-02,0.85,38077.3285656,134,True
Región de Los Lagos,color,L,44986.527270000006,2024-03,0.85,38238.5481795,134,True
Región de Los Lagos,color,L,44694.321426,2024-04,0.85,37990.1732121,134,True
Región de Los Lagos,color,L,44280.0,2024-05,0.85,37638.0,134,True
Región de Los Lagos,color,L,45711.0,2024-06,0.85,38854.35,134,True
Región de Los Lagos,color,L,45872.4,2024-07,0.85,38991.54,134,True
Región de Los Lagos,color,L,45855.090906,2024-08,0.85,38976.827270099995,134,True
Región de Los Lagos,color,L,45277.999992,2024-09,0.85,38486.299993199995,134,True
Región de Los Lagos,color,L,44808.298608,2024-10,0.85,38087.0538168,134,True
Región de Los Lagos,color,L,44241.514284,2024-11,0.85,37605.2871414,134,True
Región de Los Lagos,color,L,44280.0,2024-12,0.85,37638.0,134,True
Región de Los Lagos,color,L,43419.0,2025-01,0.85,36906.15,134,True
Región de Los Lagos,color,L,43283.1111,2025-02,0.85,36790.644435,134,True
Región de Los Lagos,color,L,43225.363632,2025-03,0.85,36741.5590872,134,True
Región de Los Lagos,color,L,45288.517644,2025-04,0.85,38495.2399974,134,True
Región de Los Lagos,color,L,47040.0,2025-05,0.85,39984.0,134,True
Región de Los Lagos,color,L,49061.538456,2025-06,0.85,41702.3076876,134,True
Región de Los Lagos,color,L,50352.0,2025-07,0.85,42799.2,134,True
Región de Los Lagos,color,L,49539.999996,2025-08,0.85,42108.999996599996,134,True
Región de Los Lagos,color,L,50136.0,2025-09,0.85,42615.6,134,True
Región de Valparaíso,blanco,L,19575.6,2014-07,0.85,16639.26,135,True
Región de Valparaíso,blanco,L,19888.68,2014-08,0.85,16905.378,135,True
Región de Valparaíso,blanco,L,20094.66,2014-09,0.85,17080.461,135,True
Región de Valparaíso,blanco,L,20442.84,2014-10,0.85,17376.414,135,True
Región de Valparaíso,blanco,L,20471.88,2014-11,0.85,17401.098,135,True
Región de Valparaíso,blanco,L,20614.32,2014-12,0.85,17522.172,135,True
Región de Valparaíso,blanco,L,20051.64,2015-01,0.85,17043.894,135,True
Región de Valparaíso,blanco,L,20415.6,2015-02,0.85,17353.26,135,True
Región de Valparaíso,blanco,L,20357.7,2015-03,0.85,17304.045000000002,135,True
Región de Valparaíso,blanco,L,20517.12,2015-04,0.85,17439.552,135,True
Región de Valparaíso,blanco,L,21129.0,2015-05,0.85,17959.649999999998,135,True
Región de Valparaíso,blanco,L,21380.28,2015-06,0.85,18173.237999999998,135,True
Región de Valparaíso,blanco,L,22431.48,2015-07,0.85,19066.757999999998,135,True
Región de Valparaíso,blanco,L,22419.120000000003,2015-08,0.85,19056.252,135,True
Región de Valparaíso,blanco,L,21841.5,2015-09,0.85,18565.274999999998,135,True
Región de Valparaíso,blanco,L,21493.86,2015-10,0.85,18269.781,135,True
Región de Valparaíso,blanco,L,21520.92,2015-11,0.85,18292.782,135,True
Región de Valparaíso,blanco,L,21914.58,2015-12,0.85,18627.393,135,True
Región de Valparaíso,blanco,L,21568.56,2016-01,0.85,18333.276,135,True
Región de Valparaíso,blanco,L,21708.0,2016-02,0.85,18451.8,135,True
Región de Valparaíso,blanco,L,22009.2,2016-03,0.85,18707.82,135,True
Región de Valparaíso,blanco,L,21889.620000000003,2016-04,0.85,18606.177000000003,135,True
Región de Valparaíso,blanco,L,21815.04,2016-05,0.85,18542.784,135,True
Región de Valparaíso,blanco,L,21762.0,2016-06,0.85,18497.7,135,True
Región de Valparaíso,blanco,L,21694.32,2016-07,0.85,18440.172,135,True
Región de Valparaíso,blanco,L,21560.76,2016-08,0.85,18326.645999999997,135,True
Región de Valparaíso,blanco,L,21450.78,2016-09,0.85,18233.162999999997,135,True
Región de Valparaíso,blanco,L,21646.62,2016-10,0.85,18399.627,135,True
Región de Valparaíso,blanco,L,22125.66,2016-11,0.85,18806.810999999998,135,True
Región de Valparaíso,blanco,L,22131.0,2016-12,0.85,18811.35,135,True
Región de Valparaíso,blanco,L,21424.56,2017-01,0.85,18210.876,135,True
Región de Valparaíso,blanco,L,21291.480000000003,2017-02,0.85,18097.758,135,True
Región de Valparaíso,blanco,L,21073.56,2017-03,0.85,17912.526,135,True
Región de Valparaíso,blanco,L,21492.0,2017-04,0.85,18268.2,135,True
Región de Valparaíso,blanco,L,21373.800000000003,2017-05,0.85,18167.730000000003,135,True
Región de Valparaíso,blanco,L,21923.22,2017-06,0.85,18634.737,135,True
Región de Valparaíso,blanco,L,21893.46,2017-07,0.85,18609.441,135,True
Región de Valparaíso,blanco,L,22248.0,2017-08,0.85,18910.8,135,True
Región de Valparaíso,blanco,L,22231.32,2017-09,0.85,18896.622,135,True
Región de Valparaíso,blanco,L,21935.82,2017-10,0.85,18645.447,135,True
Región de Valparaíso,blanco,L,21868.26,2017-11,0.85,18588.020999999997,135,True
Región de Valparaíso,blanco,L,22442.4,2017-12,0.85,19076.04,135,True
Región de Valparaíso,blanco,L,21965.64,2018-01,0.85,18670.793999999998,135,True
Región de Valparaíso,blanco,L,22257.24,2018-02,0.85,18918.654000000002,135,True
Región de Valparaíso,blanco,L,21879.66,2018-03,0.85,18597.711,135,True
Región de Valparaíso,blanco,L,21930.36,2018-04,0.85,18640.806,135,True
Región de Valparaíso,blanco,L,22375.62,2018-05,0.85,19019.277,135,True
Región de Valparaíso,blanco,L,22402.56,2018-06,0.85,19042.176,135,True
Región de Valparaíso,blanco,L,22220.16,2018-07,0.85,18887.136,135,True
Región de Valparaíso,blanco,L,22186.44,2018-08,0.85,18858.474,135,True
Región de Valparaíso,blanco,L,22400.82,2018-09,0.85,19040.697,135,True
Región de Valparaíso,blanco,L,22215.84,2018-10,0.85,18883.464,135,True
Región de Valparaíso,blanco,L,22212.480000000003,2018-11,0.85,18880.608000000004,135,True
Región de Valparaíso,blanco,L,22215.24,2018-12,0.85,18882.954,135,True
Región de Valparaíso,blanco,L,22070.58,2019-01,0.85,18759.993000000002,135,True
Región de Valparaíso,blanco,L,21720.84,2019-02,0.85,18462.714,135,True
Región de Valparaíso,blanco,L,22149.0,2019-03,0.85,18826.649999999998,135,True
Región de Valparaíso,blanco,L,21845.76,2019-04,0.85,18568.895999999997,135,True
Región de Valparaíso,blanco,L,22261.74,2019-05,0.85,18922.479,135,True
Región de Valparaíso,blanco,L,22166.52,2019-06,0.85,18841.542,135,True
Región de Valparaíso,blanco,L,22177.32,2019-07,0.85,18850.721999999998,135,True
Región de Valparaíso,blanco,L,21885.0,2019-08,0.85,18602.25,135,True
Región de Valparaíso,blanco,L,21280.32,2019-09,0.85,18088.272,135,True
Región de Valparaíso,blanco,L,21495.24,2019-10,0.85,18270.954,135,True
Región de Valparaíso,blanco,L,22264.74,2019-11,0.85,18925.029000000002,135,True
Región de Valparaíso,blanco,L,21067.2,2019-12,0.85,17907.12,135,True
Región de Valparaíso,blanco,L,21668.28,2020-01,0.85,18418.037999999997,135,True
Región de Valparaíso,blanco,L,21547.5,2020-02,0.85,18315.375,135,True
Región de Valparaíso,blanco,L,21387.18,2020-03,0.85,18179.103,135,True
Región de Valparaíso,blanco,L,21995.82,2020-04,0.85,18696.447,135,True
Región de Valparaíso,blanco,L,23140.26,2020-05,0.85,19669.220999999998,135,True
Región de Valparaíso,blanco,L,23580.66,2020-06,0.85,20043.560999999998,135,True
Región de Valparaíso,blanco,L,24228.6,2020-07,0.85,20594.309999999998,135,True
Región de Valparaíso,blanco,L,24377.04,2020-08,0.85,20720.484,135,True
Región de Valparaíso,blanco,L,24408.72,2020-09,0.85,20747.412,135,True
Región de Valparaíso,blanco,L,24276.24,2020-10,0.85,20634.804,135,True
Región de Valparaíso,blanco,L,24035.46,2020-11,0.85,20430.141,135,True
Región de Valparaíso,blanco,L,23877.0,2020-12,0.85,20295.45,135,True
Región de Valparaíso,blanco,L,23965.56,2021-01,0.85,20370.726000000002,135,True
Región de Valparaíso,blanco,L,23549.88,2021-02,0.85,20017.398,135,True
Región de Valparaíso,blanco,L,23846.4,2021-03,0.85,20269.440000000002,135,True
Región de Valparaíso,blanco,L,23694.0,2021-04,0.85,20139.899999999998,135,True
Región de Valparaíso,blanco,L,24132.0,2021-05,0.85,20512.2,135,True
Región de Valparaíso,blanco,L,24529.08,2021-06,0.85,20849.718,135,True
Región de Valparaíso,blanco,L,24479.52,2021-07,0.85,20807.592,135,True
Región de Valparaíso,blanco,L,23667.0,2021-08,0.85,20116.95,135,True
Región de Valparaíso,blanco,L,23727.96,2021-09,0.85,20168.766,135,True
Región de Valparaíso,blanco,L,24237.0,2021-10,0.85,20601.45,135,True
Región de Valparaíso,blanco,L,23835.96,2021-11,0.85,20260.566,135,True
Región de Valparaíso,blanco,L,23067.42,2021-12,0.85,19607.306999999997,135,True
Región de Valparaíso,blanco,L,22896.999996,2022-01,0.85,19462.449996599997,135,True
Región de Valparaíso,blanco,L,22977.0,2022-02,0.85,19530.45,135,True
Región de Valparaíso,blanco,L,23880.0,2022-03,0.85,20298.0,135,True
Región de Valparaíso,blanco,L,25423.714284,2022-04,0.85,21610.1571414,135,True
Región de Valparaíso,blanco,L,26680.971426,2022-05,0.85,22678.8257121,135,True
Región de Valparaíso,blanco,L,27385.5,2022-06,0.85,23277.675,135,True
Región de Valparaíso,blanco,L,28161.499998,2022-07,0.85,23937.2749983,135,True
Región de Valparaíso,blanco,L,29103.428568000003,2022-08,0.85,24737.9142828,135,True
Región de Valparaíso,blanco,L,29402.85714,2022-09,0.85,24992.428569,135,True
Región de Valparaíso,blanco,L,30252.9,2022-10,0.85,25714.965,135,True
Región de Valparaíso,blanco,L,30511.999992,2022-11,0.85,25935.1999932,135,True
Región de Valparaíso,blanco,L,29966.166666,2022-12,0.85,25471.2416661,135,True
Región de Valparaíso,blanco,L,30220.846152,2023-01,0.85,25687.719229199996,135,True
Región de Valparaíso,blanco,L,30555.428568000003,2023-02,0.85,25972.1142828,135,True
Región de Valparaíso,blanco,L,31731.272724,2023-03,0.85,26971.581815399997,135,True
Región de Valparaíso,blanco,L,32391.6,2023-04,0.85,27532.859999999997,135,True
Región de Valparaíso,blanco,L,36801.999996,2023-05,0.85,31281.699996599997,135,True
Región de Valparaíso,blanco,L,39963.428568,2023-06,0.85,33968.914282800004,135,True
Región de Valparaíso,blanco,L,41298.999996,2023-07,0.85,35104.1499966,135,True
Región de Valparaíso,blanco,L,42141.0,2023-08,0.85,35819.85,135,True
Región de Valparaíso,blanco,L,42938.571426,2023-09,0.85,36497.7857121,135,True
Región de Valparaíso,blanco,L,42468.0,2023-10,0.85,36097.799999999996,135,True
Región de Valparaíso,blanco,L,42241.999992,2023-11,0.85,35905.699993199996,135,True
Región de Valparaíso,blanco,L,41395.2,2023-12,0.85,35185.92,135,True
Región de Valparaíso,blanco,L,40554.0,2024-01,0.85,34470.9,135,True
Región de Valparaíso,blanco,L,41307.0,2024-02,0.85,35110.95,135,True
Región de Valparaíso,blanco,L,41762.4,2024-03,0.85,35498.04,135,True
Región de Valparaíso,blanco,L,41860.999998,2024-04,0.85,35581.8499983,135,True
Región de Valparaíso,blanco,L,43020.999996,2024-05,0.85,36567.849996599994,135,True
Región de Valparaíso,blanco,L,43743.0,2024-06,0.85,37181.549999999996,135,True
Región de Valparaíso,blanco,L,44307.499998,2024-07,0.85,37661.3749983,135,True
Región de Valparaíso,blanco,L,44151.0,2024-08,0.85,37528.35,135,True
Región de Valparaíso,blanco,L,43159.999992,2024-09,0.85,36685.9999932,135,True
Región de Valparaíso,blanco,L,42348.0,2024-10,0.85,35995.799999999996,135,True
Región de Valparaíso,blanco,L,42035.799996,2024-11,0.85,35730.4299966,135,True
Región de Valparaíso,blanco,L,42126.725268,2024-12,0.85,35807.7164778,135,True
